hgnc_symbol	gene_biotype	baseMean	log2FoldChange	lfcSE	pvalue	padj	diffexpressed
ENSG00000288899		lncRNA	897.539377481998	0.430461456860675	0.107354952314035	8.95884216249558e-06	0.000562798257734091	NO
ENSG00000268205	AC005261.1	lncRNA	3263.7055916302	-0.0174867452633192	0.0847139560970055	0.821630304344687	0.91731420613167	NO
ENSG00000178229	ZNF543	protein_coding	819.02957277413	-0.0313599425555381	0.0847979016277699	0.648754581139241	0.827098739458372	NO
ENSG00000131845	ZNF304	protein_coding	881.454746015539	0.0410218962164524	0.0867785562947248	0.60668092501422	0.79952039425317	NO
ENSG00000268133	AC003002.1	protein_coding	44.5406135432866	-0.0958154782934166	0.195124201919214	0.373666720696153	0.627960071488856	NO
ENSG00000268533	AC003002.2	protein_coding	1085.60839482886	-0.17064105929453	0.130117916837186	0.106948181439561	0.314602539258958	NO
ENSG00000186230	ZNF749	protein_coding	950.026447835049	-0.179628762365276	0.113436928332378	0.0642552353713057	0.236228023136455	NO
ENSG00000268163	AC004076.1	protein_coding	738.560042708587	-0.191907505191477	0.213400694218182	0.124262696317544	0.343701057684314	NO
ENSG00000276449	AC004076.2	lncRNA	239.145976818355	-0.238952145130703	0.184091447400563	0.0608118480626335	0.228525831912262	NO
ENSG00000268266	PKMYT1AR	lncRNA	45.066830045538	0.426849776702048	0.327468974230739	0.0132590591583765	0.0920856251272482	NO
ENSG00000268107	AC003005.1	protein_coding	54.1961084291573	-0.151447893882553	0.20294137699744	0.200010173180831	0.449950683818176	NO
ENSG00000152439	ZNF773	protein_coding	46.7687797890265	-0.17176972301018	0.227585234664702	0.14566616751025	0.3764124913291	NO
ENSG00000121406	ZNF549	protein_coding	1477.59245386564	-0.235619476513054	0.122671671618109	0.0225833725623695	0.127035925087129	NO
ENSG00000251369	ZNF550	protein_coding	910.643678743387	-0.108076568776597	0.133549447754335	0.307631276783422	0.56623964001651	NO
ENSG00000083817	ZNF416	protein_coding	285.953018388849	-0.046917702229671	0.149372610406479	0.665462208735631	0.836813847426467	NO
ENSG00000171649	ZIK1	protein_coding	236.188387055191	-0.136637703895895	0.196864550732979	0.234648053895705	0.489926996481736	NO
ENSG00000183647	ZNF530	protein_coding	443.432157085037	-0.0745107100758372	0.118540472126745	0.451984687829806	0.693345456880161	NO
ENSG00000213762	ZNF134	protein_coding	1068.82746200095	-0.0862901679337172	0.112929185944749	0.36701339446162	0.621901826672354	NO
ENSG00000268392	AC003682.1	lncRNA	75.4177248477316	-0.438200803229098	0.268055456505617	0.00913065052567806	0.072805692579351	NO
ENSG00000121417	ZNF211	protein_coding	974.624939267643	-0.254201767567657	0.113012484610163	0.00950307416669975	0.0746764270741356	NO
ENSG00000295889		lncRNA	31.5026040430684	-1.16225093252449	0.681928042720716	0.000485658175066776	0.0103554453992425	DOWN
ENSG00000269026	AC003006.1	protein_coding	1268.29910787421	-0.0572013768534072	0.141578538830271	0.591949719740372	0.790439139454768	NO
ENSG00000179909	ZNF154	protein_coding	790.422638315546	-0.246032945641519	0.240831430265272	0.0636232143254316	0.234770131795072	NO
ENSG00000083814	ZNF671	protein_coding	457.453192647535	-0.117580993400163	0.149712829642742	0.291519230185807	0.549819032355586	NO
ENSG00000152443	ZNF776	protein_coding	1486.25279418949	-0.188444461205118	0.133511690897177	0.0803928301710723	0.268245289384475	NO
ENSG00000083828	ZNF586	protein_coding	8955.72557478997	-0.00639050377401962	0.0960079894051651	0.947974945427795	0.97680568214506	NO
ENSG00000178935	ZNF552	protein_coding	11601.661529037	-0.0651312811144616	0.177841846632425	0.536291303131568	0.75327380941381	NO
ENSG00000268750	AC010522.1	protein_coding	1457.82565239641	-0.0573270368742568	0.158441051081287	0.597736151737782	0.793648927620303	NO
ENSG00000204514	ZNF814	protein_coding	2496.44556614671	-0.0732517829840317	0.146536258887927	0.499055936309681	0.727837356998134	NO
ENSG00000198466	ZNF587	protein_coding	9097.62391078424	-0.122754448303039	0.177752216793537	0.280599690341417	0.538763509586362	NO
ENSG00000293143		lncRNA	66.9053788947399	-0.291565082380498	0.258873057776425	0.0413130617390556	0.182217650593797	NO
ENSG00000269476	AC010326.2	protein_coding	846.91461099457	0.0893633577078388	0.101847965948541	0.321884945755046	0.578749175525996	NO
ENSG00000303233		lncRNA	49.9574684360727	-0.00673422233692099	0.183366348776926	0.942794468451978	0.973999043316205	NO
ENSG00000196724	ZNF418	protein_coding	1430.66055413215	-0.140290201760379	0.153104994108871	0.21577281363233	0.46860584017971	NO
ENSG00000152454	ZNF256	protein_coding	403.928013533183	-0.104710035342822	0.138346300616821	0.331091922002452	0.587513152120248	NO
ENSG00000177025	C19orf18	protein_coding	1233.93131771177	-0.287985549815145	0.232541693893235	0.0390386065592366	0.176569825275909	NO
ENSG00000166704	ZNF606	protein_coding	2862.40487134868	-0.165765943815302	0.10871487592802	0.0782815030101973	0.264755053464339	NO
ENSG00000176593	ZNF606-AS1	lncRNA	1158.44545474453	-0.106479849377687	0.135699444261005	0.318167735976273	0.575435276951427	NO
ENSG00000152467	ZSCAN1	protein_coding	203.485794371201	-0.108649360516408	0.219032472017448	0.244668796304307	0.500335462157579	NO
ENSG00000288830		lncRNA	426.018792868498	-0.0619685625665891	0.211787588815798	0.408221118800879	0.6576194917762	NO
ENSG00000176293	ZNF135	protein_coding	2538.55188818071	-0.257438105743971	0.194480608250284	0.048939324384061	0.201663349247331	NO
ENSG00000121413	ZSCAN18	protein_coding	2685.93982410796	0.000847012991542583	0.147005685405474	0.9950600410739	0.998103283050625	NO
ENSG00000181894	ZNF329	protein_coding	1904.18631004727	-0.0475501529388405	0.116984966655989	0.627441921734216	0.813885165546788	NO
ENSG00000286632		lncRNA	39.5248379238295	-0.0584202448757823	0.205606376006648	0.484273624497385	0.717103568242251	NO
ENSG00000298382		lncRNA	118.811618957524	-0.104677023767981	0.150287202455625	0.337070510283645	0.593407552083625	NO
ENSG00000171606	ZNF274	protein_coding	3160.7499750708	-0.0138383093031772	0.117229393040007	0.886540978733486	0.948186558665151	NO
ENSG00000283515	AC020915.5	protein_coding	56.0868605816265	-0.00650661352537478	0.174691637779259	0.948658028726691	0.976996654300769	NO
ENSG00000268516	ZNF8-DT	lncRNA	1163.22522707976	0.051771868515172	0.108041610719601	0.577301533516576	0.780832218282203	NO
ENSG00000142396	ERVK3-1	protein_coding	86.7167016161737	0.0752876986976303	0.189689857302203	0.47813872947514	0.712122727706581	NO
ENSG00000283103	AC010642.2	lncRNA	336.189825778061	-0.197382617396113	0.150980191128922	0.0856633439861551	0.277990432521664	NO
ENSG00000182318	ZSCAN22	protein_coding	382.446421397704	-0.0299667241584417	0.109724924639876	0.749260567773017	0.881487181399454	NO
ENSG00000121410	A1BG	protein_coding	50.0982617814915	-0.0842782286053237	0.194330558667476	0.421181983536604	0.668261115317212	NO
ENSG00000268230	AC012313.3	lncRNA	24.965187268245	0.0725819068999627	0.221562453980068	0.316670415081653	0.574268953534033	NO
ENSG00000268895	A1BG-AS1	lncRNA	552.010841815356	-0.0689046986430083	0.14733943001911	0.52538959035483	0.745608114847671	NO
ENSG00000268049	AC012313.2	lncRNA	95.2040948413032	-0.0769585342001381	0.198939808644536	0.431504891802237	0.677310512157593	NO
ENSG00000269054	ZNF497-AS1	lncRNA	233.213708601039	-0.0679481101837965	0.155998848748978	0.535830517949856	0.752923585907781	NO
ENSG00000152475	ZNF837	protein_coding	250.511451541383	-0.231088414560898	0.170738592842821	0.0616954852175838	0.23017836619271	NO
ENSG00000294824		lncRNA	30.2182024819183	-0.0614064489346166	0.203615189265968	0.498873678335999	0.727656697653643	NO
ENSG00000083845	RPS5	protein_coding	3228.1545855804	0.398899494887839	0.192283543640483	0.00516223666714455	0.0504208115851274	NO
ENSG00000269855	RNF225	protein_coding	14.0029419568942	-0.0100578457718539	0.212430719945499	0.867260095149393	0.939482020246668	NO
ENSG00000171574	ZNF584	protein_coding	1076.86466465952	-0.0459904945595775	0.0933015491953574	0.589744520530612	0.789260237248109	NO
ENSG00000232098	ZNF584-DT	lncRNA	355.51238941696	0.0440896820373848	0.152800223883851	0.686401149164466	0.848830106696022	NO
ENSG00000268912	AC012313.5	lncRNA	83.2900064889012	-0.150222527934622	0.214306030770055	0.196376935938954	0.445354517806784	NO
ENSG00000131849	ZNF132	protein_coding	200.604618984862	-0.324837814178532	0.172600621061557	0.0128255618725175	0.0903080147555547	NO
ENSG00000269473	ZNF132-DT	lncRNA	56.4784794864288	0.144466180345708	0.219240860854372	0.200244298427897	0.450314812577928	NO
ENSG00000249471	ZNF324B	protein_coding	245.112915310091	0.0655545661798894	0.152383384721017	0.554247320185722	0.764720772884113	NO
ENSG00000083812	ZNF324	protein_coding	493.12918299337	-0.0207460772266999	0.131781725333287	0.841716847672322	0.927025106355778	NO
ENSG00000083838	ZNF446	protein_coding	377.434557793226	0.0776430786555878	0.171513917051627	0.486998449441031	0.719087930262849	NO
ENSG00000269106	AC012313.7	lncRNA	36.8112936426376	0.047626419091841	0.198650828118757	0.609399966525507	0.801747258820585	NO
ENSG00000083807	SLC27A5	protein_coding	677.434000430353	0.138358571172396	0.145992970341278	0.21449140596596	0.466813305256921	NO
ENSG00000273901	AC012313.9	lncRNA	50.4539906246299	-0.319653368993376	0.294666005209502	0.0332361876065515	0.161082094551994	NO
ENSG00000119574	ZBTB45	protein_coding	529.300814724024	0.171923418971633	0.098316672848596	0.04955282286304	0.203050084281462	NO
ENSG00000130726	TRIM28	protein_coding	3229.23200447866	0.245408828794273	0.163102137439605	0.0446032190720198	0.189982884242851	NO
ENSG00000130724	CHMP2A	protein_coding	514.232319587303	0.16717595808063	0.184499992556148	0.165569680278052	0.404131399393922	NO
ENSG00000130725	UBE2M	protein_coding	490.661642485043	0.504215421376839	0.14214958251157	4.27471963992047e-05	0.00179985915109219	UP
ENSG00000267858	MZF1-AS1	lncRNA	1748.2686321608	-0.0733632145816992	0.081932354474995	0.332160872176443	0.588739379923915	NO
ENSG00000099326	MZF1	protein_coding	3315.28581035057	0.180250336021841	0.0911897826601806	0.029142631381891	0.149160006124233	NO
ENSG00000196476	C20orf96	protein_coding	1410.5710779734	-0.323135231339366	0.180347528061273	0.0148503498310952	0.0984726914676241	NO
ENSG00000247315	ZCCHC3	protein_coding	416.745417932226	0.0844826779146043	0.148674735485415	0.448463415283624	0.690962979933218	NO
ENSG00000225377	NRSN2-AS1	lncRNA	2236.99531859668	-0.0932677488418173	0.123915008405357	0.358219023451455	0.61397011473224	NO
ENSG00000177732	SOX12	protein_coding	855.179491190552	0.110986575208265	0.161611769380307	0.328712275070427	0.585374163635455	NO
ENSG00000125841	NRSN2	protein_coding	738.231828611721	-0.015785589352401	0.137188891168389	0.879457652036962	0.945385421603237	NO
ENSG00000101255	TRIB3	protein_coding	1216.46480695329	-0.044591599571752	0.171454752255392	0.671489063721072	0.840780637835282	NO
ENSG00000302960		lncRNA	49.9107228369797	-0.0821973183522728	0.201979934346016	0.405683412239485	0.655412650842072	NO
ENSG00000125826	RBCK1	protein_coding	3820.08200838248	0.153709795174516	0.0910534945231723	0.0622949324799366	0.231686584153223	NO
ENSG00000125875	TBC1D20	protein_coding	3391.78022905872	0.115092828980741	0.107459691467612	0.217393072497436	0.469982631201895	NO
ENSG00000101266	CSNK2A1	protein_coding	11555.2853022146	-0.00766993549053031	0.0889582123055179	0.923219220577952	0.964896903081648	NO
ENSG00000125878	TCF15	protein_coding	9.94803854852591	-0.00542289809335871	0.205000451755061	0.946320561377736	0.976000757733427	NO
ENSG00000101276	SLC52A3	protein_coding	515.55456831151	-0.332546727354064	0.162418198294445	0.00868520302333665	0.0706063355924961	NO
ENSG00000125898	FAM110A	protein_coding	1776.36487968598	-0.00154620059374798	0.120968638151992	0.985474671789693	0.993445833091883	NO
ENSG00000300753		lncRNA	13.9289983822797	0.00349925121065929	0.19544370148389	0.976096207751797	0.989088604977345	NO
ENSG00000101280	ANGPT4	protein_coding	55.2009994193818	-0.075471203295352	0.226285760250516	0.218137497665444	0.470802257061985	NO
ENSG00000101282	RSPO4	protein_coding	436.545985456622	-0.211373889524533	0.254893420422892	0.0786219888629822	0.265366512443967	NO
ENSG00000301438		lncRNA	25.7373972240128	-0.13695435124077	0.262530320528267	0.060722098112542	0.228392789731888	NO
ENSG00000286787		lncRNA	2291.60900981209	-0.150496095679281	0.127278913475695	0.153071805536984	0.387003532286729	NO
ENSG00000125818	PSMF1	protein_coding	7071.93949286388	-0.0304489278301587	0.0687786517346874	0.639819363914074	0.82181477197373	NO
ENSG00000125895	TMEM74B	protein_coding	104.88109146233	0.148325036199605	0.239764477860964	0.142551870984198	0.371756427720455	NO
ENSG00000274269	AL031665.1	lncRNA	38.3092276001417	-0.116801931270883	0.20571874569818	0.278827204177425	0.53693192918159	NO
ENSG00000101298	SNPH	protein_coding	517.661827523121	0.00695623251566212	0.189714137894726	0.939518016827824	0.972029393678883	NO
ENSG00000125775	SDCBP2	protein_coding	168.890090312843	-0.0371314928566282	0.174517199448701	0.73555343565279	0.874862072332475	NO
ENSG00000274322	AL136531.2	protein_coding	1521.3808849604	0.115303917470316	0.140852474098556	0.281406853292352	0.539689714946923	NO
ENSG00000234684	SDCBP2-AS1	lncRNA	4141.03966165702	-0.129006447959859	0.140448839961476	0.23567618602814	0.490724635614186	NO
ENSG00000296607		lncRNA	251.042704291697	-0.434768320676867	0.165748341047457	0.00116370125137106	0.0185299708185103	NO
ENSG00000088833	NSFL1C	protein_coding	3768.17681551294	0.0665939836184575	0.0911797769782605	0.420591335008212	0.667875488060632	NO
ENSG00000196209	SIRPB2	protein_coding	412.603578106547	0.530258934785161	0.273811710368483	0.00286016249525488	0.033835980235749	UP
ENSG00000307156		lncRNA	21.4094423212468	0.103967637642371	0.247648845175999	0.0540224239389356	0.213063756187011	NO
ENSG00000089012	SIRPG	protein_coding	157.133102242266	0.0441932024047124	0.211465641994429	0.48798335979253	0.719796431221386	NO
ENSG00000286288		lncRNA	994.897056533031	-0.107041478896995	0.180317387757655	0.337659734959764	0.594147025558657	NO
ENSG00000198053	SIRPA	protein_coding	2020.53499292951	0.18275173137883	0.17981790594934	0.134228896682896	0.358913267401617	NO
ENSG00000125834	STK35	protein_coding	5349.20947409399	-0.0282467145352861	0.0976075057445535	0.744135473973677	0.878692539877202	NO
ENSG00000286022		protein_coding	36.8551983551761	0.0160401818203504	0.194303542277482	0.858762980261556	0.935391703542471	NO
ENSG00000125835	SNRPB	protein_coding	1269.88002241033	0.256743410769532	0.154247175399725	0.0327408274418118	0.159737299826698	NO
ENSG00000256566	AL049650.1	protein_coding	354.352924145924	-0.0681769905982543	0.1218255577687	0.503636092547003	0.730570979619006	NO
ENSG00000088876	ZNF343	protein_coding	130.82899118859	-0.0267565887374499	0.176128548775705	0.793406286031089	0.903227243701447	NO
ENSG00000149488	TMC2	protein_coding	21.2500152813549	-0.0109459981683694	0.20718532934353	0.870537372783546	0.941087830575498	NO
ENSG00000294501		lncRNA	412.679985475305	-0.0384911128648869	0.160991797368274	0.71896125186306	0.866401708304619	NO
ENSG00000101361	NOP56	protein_coding	1102.68111441852	0.24478294304772	0.165072016299121	0.0459199085954644	0.193638917552114	NO
ENSG00000101365	IDH3B	protein_coding	632.039388196327	0.354312563145599	0.165790760990217	0.00618768367852925	0.056146415497277	NO
ENSG00000306031		lncRNA	537.795465009026	-0.00215789522016064	0.191240062963231	0.976807880661565	0.98939264200086	NO
ENSG00000088881	EBF4	protein_coding	3312.70855581997	0.0499489745098419	0.169616683629938	0.642413866823197	0.823704506171758	NO
ENSG00000088882	CPXM1	protein_coding	347.048947531376	1.01302033416462	0.535371789633881	0.000353313162685944	0.00821519019879649	UP
ENSG00000132635	PCED1A	protein_coding	1445.48086152652	0.152462264560958	0.122731131567372	0.135377122846047	0.360639647666552	NO
ENSG00000215305	VPS16	protein_coding	1442.00910568218	0.191268126402846	0.102762574955279	0.0349784785453833	0.165858177214366	NO
ENSG00000132670	PTPRA	protein_coding	19553.6523269692	0.101640255843122	0.0910312278282673	0.217905441885986	0.470627419153461	NO
ENSG00000125787	GNRH2	protein_coding	27.5696271395961	-0.378810554926102	0.501394655998087	0.0140980874680669	0.0953619886645956	NO
ENSG00000125901	MRPS26	protein_coding	383.36314943457	0.267666526333668	0.145182591837046	0.0212645656664201	0.122157309011566	NO
ENSG00000305741		lncRNA	109.420773672225	0.148735486206246	0.230016872555356	0.161058946771606	0.397716991007435	NO
ENSG00000185019	UBOX5	protein_coding	2217.18920348109	0.104244717929185	0.0832719563074272	0.174324645348018	0.416009201526538	NO
ENSG00000088899	LZTS3	protein_coding	629.810173865166	-0.236063645335227	0.186445091911254	0.0634734973605204	0.234564921454163	NO
ENSG00000289183		lncRNA	122.447042445148	-0.501946503215058	0.512830558169135	0.00661869207509898	0.0587108607344901	NO
ENSG00000303766		lncRNA	42.7126901088576	-0.00641988728339382	0.18011364509999	0.944744417353171	0.975218941458741	NO
ENSG00000198171	DDRGK1	protein_coding	1341.01081227564	0.0509960249497977	0.100934651928249	0.568364451486497	0.774988117705723	NO
ENSG00000303521		lncRNA	16.3462835836325	0.0456468780517606	0.20529458194382	0.575802720999817	0.779728289435619	NO
ENSG00000289494		lncRNA	28.2365931977591	0.10202686282304	0.209609416159601	0.320270277203512	0.577292714651633	NO
ENSG00000125877	ITPA	protein_coding	2335.56133723431	0.151576190635775	0.105889480274403	0.103496797157754	0.308842471681332	NO
ENSG00000088836	SLC4A11	protein_coding	405.451059415488	-0.0793966380603071	0.20560031351396	0.386190201774919	0.638841789385984	NO
ENSG00000277287	AL109976.1	lncRNA	90.2332090536872	-0.0838491227117106	0.219312379466009	0.294532486058916	0.553283348217992	NO
ENSG00000088854	DNAAF9	protein_coding	13394.8269912473	-0.0360833539941776	0.119304813261399	0.714678664091483	0.864001414301151	NO
ENSG00000088812	ATRN	protein_coding	12236.378353371	0.0578960861365908	0.0719073789307188	0.39347498341406	0.644892818297073	NO
ENSG00000149451	ADAM33	protein_coding	440.751992022297	-0.00317374565203075	0.200067946864078	0.952011629053422	0.978388796313417	NO
ENSG00000088827	SIGLEC1	protein_coding	1500.04083161733	0.614709551350577	0.382905219468634	0.00270288706528697	0.0327712096275811	UP
ENSG00000132622	HSPA12B	protein_coding	325.543764286322	0.267314360238222	0.273801354533046	0.0495092223262947	0.202938147624605	NO
ENSG00000101220	ADISSP	protein_coding	465.627717271923	0.308482343842897	0.204669164542137	0.0242186790206409	0.13244370300748	NO
ENSG00000101222	SPEF1	protein_coding	45.5180611820848	-0.0431078606942395	0.180444848340924	0.675478995277107	0.843114143028401	NO
ENSG00000125817	CENPB	protein_coding	1353.58978095816	0.359139053401401	0.211141355174419	0.0129955063740373	0.0909586571059461	NO
ENSG00000101224	CDC25B	protein_coding	1819.40766280232	0.102017781537036	0.158443014892672	0.362861819175323	0.618497949263118	NO
ENSG00000297027		lncRNA	43.3240844270258	0.0470543107370111	0.181683557256098	0.646160555287895	0.825874166808844	NO
ENSG00000275491	LINC01730	lncRNA	29.4020428891549	-0.0114352598970134	0.205684018151332	0.878276559054962	0.944779795174422	NO
ENSG00000125843	AP5S1	protein_coding	892.93939167137	0.0561290787158657	0.0977802009846322	0.520272229514727	0.74197880723676	NO
ENSG00000088888	MAVS	protein_coding	7923.78308277272	-0.0189184954569758	0.0825281924216449	0.803001942367847	0.908262372723567	NO
ENSG00000229539	PANK2-AS1	lncRNA	1249.6276031079	-0.0604031152423375	0.122760858148401	0.548560418531201	0.760788349554347	NO
ENSG00000125779	PANK2	protein_coding	6113.49479136912	0.00103895132972483	0.0853809133502788	0.976907372004659	0.989410960732524	NO
ENSG00000101236	RNF24	protein_coding	9166.84852923959	0.13382205703749	0.145603525655742	0.22840584108029	0.483010434781311	NO
ENSG00000304393		lncRNA	19.4410349557157	-0.0154460131345504	0.217071136032252	0.750672709695824	0.881941363210695	NO
ENSG00000088826	SMOX	protein_coding	802.394674511674	0.354945708830092	0.270658856443307	0.0214597462997491	0.122797437159675	NO
ENSG00000230176	LINC01433	lncRNA	23.345980418552	-0.00643298602381854	0.202433670645971	0.932584979280904	0.968769043282177	NO
ENSG00000171873	ADRA1D	protein_coding	27.6459000648046	0.0308728842453095	0.216920420863517	0.538607446222011	0.755037917132324	NO
ENSG00000298420		lncRNA	44.236833689528	0.26419476677638	0.290518794354458	0.0507307610198704	0.205267164919813	NO
ENSG00000171867	PRNP	protein_coding	1571.98632887379	0.0365654974618177	0.161491049264371	0.735949000600184	0.874939851840076	NO
ENSG00000171864	PRND	protein_coding	50.5992403979366	2.03414526484421	0.533009720861739	1.02015280831748e-07	1.69522192667476e-05	UP
ENSG00000101265	RASSF2	protein_coding	2145.88433458939	0.41147456982534	0.254756141985238	0.00998230575822092	0.0770985935750297	NO
ENSG00000089057	SLC23A2	protein_coding	6388.21345052451	0.264206526383804	0.111190027975173	0.0064987326948489	0.0579976409422856	NO
ENSG00000276768	AL121890.2	lncRNA	13.1004928503855	0.0464640662933341	0.209931235514668	0.553361788350596	0.763948819519632	NO
ENSG00000278816	AL121890.5	lncRNA	10.3803863295578	0.0296235130670303	0.2020536339925	0.726998008465714	0.870341226330054	NO
ENSG00000277425	AL121890.4	lncRNA	29.2869559482137	-0.0385082655948	0.185391975175692	0.699646644439637	0.85676208593969	NO
ENSG00000089063	TMEM230	protein_coding	3981.02840206913	0.100266984419269	0.113681414146141	0.300605470976041	0.559695656206182	NO
ENSG00000132646	PCNA	protein_coding	966.51699802828	0.140606252132988	0.212317031175151	0.207327325552921	0.458221177881815	NO
ENSG00000101290	CDS2	protein_coding	7927.32544199201	-0.0238491186536959	0.090553387286046	0.770643734630333	0.892295325792636	NO
ENSG00000230563	AL121757.1	lncRNA	35.3184736889083	-0.0670972190474122	0.186314673965723	0.518570095191629	0.740638893756515	NO
ENSG00000205181	LINC00654	lncRNA	556.166467564007	-0.116864306624666	0.140974462234005	0.283112442420397	0.541377885674785	NO
ENSG00000125772	GPCPD1	protein_coding	22448.6722219892	0.293843893703188	0.178263162875466	0.0238278457670437	0.131082075389391	NO
ENSG00000171984	SHLD1	protein_coding	4996.15243642293	0.0425225895618377	0.125955904990774	0.679513682902229	0.845673014836079	NO
ENSG00000089195	TRMT6	protein_coding	676.193624224739	-0.0429630248894222	0.103331771493425	0.634640336295389	0.818020006850628	NO
ENSG00000286235		protein_coding	75.4442404096477	-0.194046306737403	0.175885605940538	0.114788905441809	0.328386119251983	NO
ENSG00000278719	MCM8-AS1	lncRNA	38.6517836609302	-0.172652169204952	0.239477491956365	0.130781570447312	0.354294253338736	NO
ENSG00000101311	FERMT1	protein_coding	140.842879357941	-1.55236637572233	0.443784620748505	1.32307587212681e-06	0.000132445739713385	DOWN
ENSG00000229876	CASC20	lncRNA	74.9237971642305	0.129493961359812	0.257013049528795	0.0711465269191814	0.250845776600599	NO
ENSG00000125845	BMP2	protein_coding	93.9114514430923	0.0558804237505468	0.189380448091387	0.577617286546569	0.780991624768842	NO
ENSG00000232271	AL096799.1	lncRNA	12.0069143151867	0.084510254744982	0.230840641156805	0.187990416011681	0.434156315158636	NO
ENSG00000125827	TMX4	protein_coding	3367.82927314461	-0.0784704893179047	0.114748411108906	0.418667239866605	0.66656231610341	NO
ENSG00000182621	PLCB1	protein_coding	48888.6901757636	-0.422046961536277	0.289005521953092	0.0102143378025577	0.0782001756272255	NO
ENSG00000101333	PLCB4	protein_coding	22589.2343306382	0.218744748075398	0.215244011190393	0.0883264090910107	0.283057864875615	NO
ENSG00000125869	LAMP5	protein_coding	173.53359847356	0.152567007004035	0.251821985148055	0.105613962715729	0.312318618418823	NO
ENSG00000101349	PAK5	protein_coding	330.754468472239	-2.68272002054445	0.61936028048419	1.97877524009934e-10	1.01473198089219e-07	DOWN
ENSG00000132623	ANKEF1	protein_coding	1114.06980591607	-0.183905148310984	0.152325997219601	0.110494940931186	0.321076812503	NO
ENSG00000227906	SNAP25-AS1	lncRNA	60.66780649983	-0.00292813204593893	0.172170018524825	0.976641322907182	0.989374033478755	NO
ENSG00000132639	SNAP25	protein_coding	455.399350085262	0.098906044786037	0.211860540386903	0.300035002782012	0.559195481062967	NO
ENSG00000125863	MKKS	protein_coding	773.862989018485	-0.112587132478996	0.126342106818883	0.27660146216377	0.534711342166444	NO
ENSG00000149346	SLX4IP	protein_coding	18386.201814661	0.00343556486389906	0.125556641632963	0.975151667826826	0.988856163804247	NO
ENSG00000101384	JAG1	protein_coding	6125.24965524138	-0.0602168316211357	0.147902567964389	0.577307107065824	0.780832218282203	NO
ENSG00000270792	AL050403.2	lncRNA	312.422860366204	-0.493125200475671	0.194628742391996	0.00104221782602593	0.0174704543450337	NO
ENSG00000125899	LINC02871	lncRNA	73.002492898496	-0.263253934831453	0.243454119569854	0.0557000623576856	0.21670901832497	NO
ENSG00000307826		lncRNA	15.9129560027423	-0.0379814885515697	0.203788635092383	0.616949916811494	0.806994837659703	NO
ENSG00000309883		lncRNA	49.1693618767723	-0.0263337624720053	0.191485869200233	0.774519038281382	0.893980381610711	NO
ENSG00000297579		lncRNA	10.3919550845008	0.0183767750735429	0.218247321444969	0.57845966990549	0.781670049445096	NO
ENSG00000282478	AL109837.2	lncRNA	105.86464537105	-2.59262247922334	1.00200384336328	2.42209016017675e-06	0.000208903181081542	DOWN
ENSG00000132640	BTBD3	protein_coding	6981.7165981174	-0.185341501663714	0.106515941316953	0.0461241452902855	0.194204467146226	NO
ENSG00000236526	BTBD3-AS1	lncRNA	14.6297507282397	-1.9323843187141	0.529771223264737	1.15768059473398e-06	0.000121756736305228	DOWN
ENSG00000297326		lncRNA	59.8364743489719	-0.0317056912833217	0.16268784142024	0.768042131501009	0.891132330703153	NO
ENSG00000295485		lncRNA	178.102261182564	-0.497770566174158	0.360479970443493	0.00584099346774623	0.0543864785868669	NO
ENSG00000301081		lncRNA	15.814969160819	-0.0411943424689938	0.211577563933501	0.552673829429549	0.763506505146646	NO
ENSG00000233048	LINC01722	lncRNA	52.2513995316847	-0.0814574731905956	0.204608482750832	0.394043333786431	0.645457326540092	NO
ENSG00000172296	SPTLC3	protein_coding	5163.92094048999	-0.2413211637025	0.14913846004221	0.0377288892947486	0.172714470993738	NO
ENSG00000296962		lncRNA	27.5467395286931	-0.076517884674587	0.213161408737139	0.386972627998614	0.639493662190909	NO
ENSG00000101230	ISM1	protein_coding	1635.69668292606	-0.204387612253484	0.260862616582977	0.0834341049766415	0.27382628962726	NO
ENSG00000226263	ISM1-AS1	lncRNA	38.8629763848456	-0.00676878842990145	0.176548093132601	0.949341905516727	0.977380954855135	NO
ENSG00000225956	AL050320.1	lncRNA	17.8295434148526	-0.0292935003995471	0.207871404566351	0.680033870321344	0.845792338288001	NO
ENSG00000278153	AL121782.1	lncRNA	13.3994730649564	0.0904230462392682	0.22064192112465	0.29381432635383	0.552475550595623	NO
ENSG00000089123	TASP1	protein_coding	20601.1275260865	-0.0273032902847126	0.110190801587815	0.771709559526193	0.892810600732587	NO
ENSG00000089048	ESF1	protein_coding	3373.48821406019	-0.111240405338957	0.0877875651107845	0.164160695922084	0.402386616830944	NO
ENSG00000101247	NDUFAF5	protein_coding	685.616674936623	-0.0201436381546031	0.101662871189319	0.832038691381389	0.922106976236232	NO
ENSG00000172264	MACROD2	protein_coding	37427.35777929	0.108665139328062	0.175820504742026	0.337697711606958	0.594159183984968	NO
ENSG00000125848	FLRT3	protein_coding	245.173117477757	-0.203690988696977	0.309161720989471	0.0351069495982727	0.165954072764374	NO
ENSG00000286546		lncRNA	119.106215611756	-0.176093731845238	0.275073556356794	0.0686584823231828	0.245500119120306	NO
ENSG00000089177	KIF16B	protein_coding	48935.1041508532	-0.249712121403545	0.210681747878035	0.0585551038635626	0.223067310369188	NO
