"gene_name","isoform_id","IF1","IF2","dIF","isoform_switch_q_value","gene_switch_q_value","gene_value_1","gene_value_2","iso_value_1","iso_value_2"
"KMT2D","ENST00000692637.1",0.123655737704918,0.117943243243243,-0.00571249446167478,0.999634461398582,0.999634461398582,63.0352002159817,63.966860307795,7.2658782734468,6.99422663714518
"KMT2D","ENST00000691932.1",0.0288803278688525,0.0341702702702703,0.00528994240141781,0.999634461398582,0.999634461398582,63.0352002159817,63.966860307795,1.74164186549141,2.46014995027366
"KMT2D","ENST00000689060.1",0.0123606557377049,0.00790810810810811,-0.00445254762959681,0.999634461398582,0.999634461398582,63.0352002159817,63.966860307795,0.632797727866894,0.504284813553654
"KMT2D","ENST00000688411.1",0.00894262295081967,0.0128432432432432,0.00390062029242357,0.999634461398582,0.999634461398582,63.0352002159817,63.966860307795,0.605382036486087,0.772901611602276
"KMT2D","ENST00000686151.1",0.0129360655737705,0.00950540540540541,-0.00343066016836509,0.999634461398582,0.999634461398582,63.0352002159817,63.966860307795,0.877059645841265,0.608057407928363
"KMT2D","ENST00000692841.1",0.011816393442623,0.00839459459459459,-0.00342179884802836,0.999634461398582,0.999634461398582,63.0352002159817,63.966860307795,1.05085305868228,0.522311148934318
"KMT2D","ENST00000692465.1",0.108226229508197,0.111237837837838,0.00301160832964111,0.999634461398582,0.999634461398582,63.0352002159817,63.966860307795,7.07829705595245,7.30660050852502
"KMT2D","ENST00000550356.1",0.0143245901639344,0.0116189189189189,-0.00270567124501551,0.999752680742997,0.999634461398582,63.0352002159817,63.966860307795,0.917385393437812,0.730519473186716
"KMT2D","ENST00000689143.1",0.0187639344262295,0.0168243243243243,-0.00193961010190518,0.999634461398582,0.999634461398582,63.0352002159817,63.966860307795,1.38745016358381,1.32628707900956
"KMT2D","ENST00000685024.1",0.0113639344262295,0.0096054054054054,-0.0017585290208241,0.999634461398582,0.999634461398582,63.0352002159817,63.966860307795,0.665716781669241,0.607164883246801
"KMT2D","ENST00000552391.2",0.0216885245901639,0.0210918918918919,-0.000596632698272044,0.999634461398582,0.999634461398582,63.0352002159817,63.966860307795,1.2772409302593,1.60713111679235
"KMT2D","ENST00000683543.2",0.0329655737704918,0.0332594594594595,0.000293885688967661,0.999634461398582,0.999634461398582,63.0352002159817,63.966860307795,2.06790982815598,2.0535106011985
"KRAS","ENST00000311936.8",0.149483606557377,0.243548648648649,0.0940650420912716,0.999634461398582,0.999634461398582,17.7590514179505,22.414894972981,2.41797572708487,5.75635329230864
"KRAS","ENST00000692768.1",0.138177049180328,0.0620108108108108,-0.0761662383695171,0.999634461398582,0.999634461398582,17.7590514179505,22.414894972981,2.49026210352878,1.4256198498123
"KRAS","ENST00000690406.1",0.21427868852459,0.241351351351351,0.0270726628267612,0.999634461398582,0.999634461398582,17.7590514179505,22.414894972981,4.02299518038078,5.10385054525544
"KRAS","ENST00000556131.2",0.0574295081967213,0.0309027027027027,-0.0265268054940186,0.999634461398582,0.999634461398582,17.7590514179505,22.414894972981,0.970406010946117,0.517293170388409
"KRAS","ENST00000685328.1",0.0793524590163934,0.0536378378378378,-0.0257146211785556,0.999735340621004,0.999634461398582,17.7590514179505,22.414894972981,1.34521844836423,1.31278434809006
"KRAS","ENST00000687356.1",0.0408934426229508,0.0195378378378378,-0.021355604785113,0.999634461398582,0.999634461398582,17.7590514179505,22.414894972981,0.670930487295596,0.438549615551397
"KRAS","ENST00000686969.1",0.0755852459016393,0.0934594594594595,0.0178742135578201,0.999634461398582,0.999634461398582,17.7590514179505,22.414894972981,1.42659584417206,2.03154960365627
"KRAS","ENST00000688228.1",0.083755737704918,0.0934621621621622,0.00970642445724412,0.999634461398582,0.999634461398582,17.7590514179505,22.414894972981,1.63880316741424,2.08220910972487
